사고다발지역시도시군구,위도,경도,사고다발지역폴리곤정보
서울특별시 노원구6,37.647463,127.068526,"POLYGON ((127.07032246 37.64746298, 127.07028793 37.64718546, 127.0701857 37.64691859, 127.07001967 37.64667265, 127.06979623 37.64645708, 127.06952398 37.64628017, 127.06921337 37.64614871, 127.06887633 37.64606776, 127.06852583 37.64604042, 127.06817532 37.64606776, 127.06783828 37.64614871, 127.06752767 37.64628017, 127.06725542 37.64645708, 127.06703198 37.64667265, 127.06686596 37.64691859, 127.06676372 37.64718546, 127.06672919 37.64746298, 127.06676372 37.6477405, 127.06686596 37.64800736, 127.06703198 37.6482533, 127.06725542 37.64846886, 127.06752767 37.64864577, 127.06783828 37.64877723, 127.06817532 37.64885818, 127.06852583 37.64888551, 127.06887633 37.64885818, 127.06921337 37.64877723, 127.06952398 37.64864577, 127.06979623 37.64846886, 127.07001967 37.6482533, 127.0701857 37.64800736, 127.07028793 37.6477405, 127.07032246 37.64746298))"
서울특별시 노원구7,37.657891,127.068352,"POLYGON ((127.07014874 37.65789081, 127.07011422 37.65761333, 127.07001198 37.6573465, 127.06984596 37.6571006, 127.06962252 37.65688506, 127.06935027 37.65670817, 127.06903965 37.65657673, 127.06870262 37.65649578, 127.06835211 37.65646845, 127.06800161 37.65649578, 127.06766457 37.65657673, 127.06735396 37.65670817, 127.0670817 37.65688506, 127.06685827 37.6571006, 127.06669224 37.6573465, 127.06659 37.65761333, 127.06655548 37.65789081, 127.06659 37.6581683, 127.06669224 37.65843512, 127.06685827 37.65868102, 127.0670817 37.65889655, 127.06735396 37.65907344, 127.06766457 37.65920487, 127.06800161 37.65928581, 127.06835211 37.65931314, 127.06870262 37.65928581, 127.06903965 37.65920487, 127.06935027 37.65907344, 127.06962252 37.65889655, 127.06984596 37.65868102, 127.07001198 37.65843512, 127.07011422 37.6581683, 127.07014874 37.65789081))"
서울특별시 성동구3,37.540239,127.0496,"POLYGON ((127.05139689 37.54023943, 127.05136236 37.53996151, 127.05126013 37.53969426, 127.0510941 37.53944797, 127.05087067 37.53923209, 127.05059841 37.53905492, 127.0502878 37.53892327, 127.04995076 37.5388422, 127.04960026 37.53881483, 127.04924975 37.5388422, 127.04891271 37.53892327, 127.0486021 37.53905492, 127.04832985 37.53923209, 127.04810641 37.53944797, 127.04794039 37.53969426, 127.04783815 37.53996151, 127.04780363 37.54023943, 127.04783815 37.54051736, 127.04794039 37.5407846, 127.04810641 37.54103089, 127.04832985 37.54124677, 127.0486021 37.54142393, 127.04891271 37.54155558, 127.04924975 37.54163664, 127.04960026 37.54166402, 127.04995076 37.54163664, 127.0502878 37.54155558, 127.05059841 37.54142393, 127.05087067 37.54124677, 127.0510941 37.54103089, 127.05126013 37.5407846, 127.05136236 37.54051736, 127.05139689 37.54023943))"
서울특별시 성동구4,37.542059,127.044265,"POLYGON ((127.04606113 37.54205862, 127.04602661 37.54178071, 127.04592437 37.54151347, 127.04575835 37.54126718, 127.04553491 37.5410513, 127.04526266 37.54087414, 127.04495204 37.54074249, 127.04461501 37.54066142, 127.0442645 37.54063405, 127.043914 37.54066142, 127.04357696 37.54074249, 127.04326635 37.54087414, 127.04299409 37.5410513, 127.04277066 37.54126718, 127.04260463 37.54151347, 127.04250239 37.54178071, 127.04246787 37.54205862, 127.04250239 37.54233654, 127.04260463 37.54260378, 127.04277066 37.54285006, 127.04299409 37.54306593, 127.04326635 37.54324309, 127.04357696 37.54337473, 127.043914 37.5434558, 127.0442645 37.54348317, 127.04461501 37.5434558, 127.04495204 37.54337473, 127.04526266 37.54324309, 127.04553491 37.54306593, 127.04575835 37.54285006, 127.04592437 37.54260378, 127.04602661 37.54233654, 127.04606113 37.54205862))"
서울특별시 광진구1,37.55558,127.078521,"POLYGON ((127.08031782 37.55557997, 127.08028329 37.5553021, 127.08018106 37.55503491, 127.08001503 37.55478866, 127.0797916 37.55457283, 127.07951934 37.55439569, 127.07920873 37.55426407, 127.07887169 37.55418302, 127.07852119 37.55415565, 127.07817068 37.55418302, 127.07783364 37.55426407, 127.07752303 37.55439569, 127.07725078 37.55457283, 127.07702734 37.55478866, 127.07686132 37.55503491, 127.07675908 37.5553021, 127.07672455 37.55557997, 127.07675908 37.55585783, 127.07686132 37.55612502, 127.07702734 37.55637126, 127.07725078 37.55658709, 127.07752303 37.55676422, 127.07783364 37.55689584, 127.07817068 37.55697689, 127.07852119 37.55700426, 127.07887169 37.55697689, 127.07920873 37.55689584, 127.07951934 37.55676422, 127.0797916 37.55658709, 127.08001503 37.55637126, 127.08018106 37.55612502, 127.08028329 37.55585783, 127.08031782 37.55557997))"
서울특별시 광진구2,37.538076,127.089786,"POLYGON ((127.09158295 37.53807611, 127.09154842 37.53779818, 127.09144619 37.53753093, 127.09128016 37.53728462, 127.09105673 37.53706874, 127.09078447 37.53689156, 127.09047386 37.53675991, 127.09013682 37.53667884, 127.08978632 37.53665146, 127.08943581 37.53667884, 127.08909877 37.53675991, 127.08878816 37.53689156, 127.08851591 37.53706874, 127.08829247 37.53728462, 127.08812645 37.53753093, 127.08802421 37.53779818, 127.08798969 37.53807611, 127.08802421 37.53835404, 127.08812645 37.5386213, 127.08829247 37.53886759, 127.08851591 37.53908348, 127.08878816 37.53926064, 127.08909877 37.53939229, 127.08943581 37.53947336, 127.08978632 37.53950073, 127.09013682 37.53947336, 127.09047386 37.53939229, 127.09078447 37.53926064, 127.09105673 37.53908348, 127.09128016 37.53886759, 127.09144619 37.5386213, 127.09154842 37.53835404, 127.09158295 37.53807611))"
서울특별시 광진구3,37.535292,127.069003,"POLYGON ((127.07079978 37.5352922, 127.07076526 37.53501426, 127.07066302 37.534747, 127.07049699 37.53450068, 127.07027356 37.53428479, 127.0700013 37.53410761, 127.06969069 37.53397595, 127.06935365 37.53389488, 127.06900315 37.5338675, 127.06865264 37.53389488, 127.06831561 37.53397595, 127.068005 37.53410761, 127.06773274 37.53428479, 127.06750931 37.53450068, 127.06734328 37.534747, 127.06724104 37.53501426, 127.06720652 37.5352922, 127.06724104 37.53557015, 127.06734328 37.53583741, 127.06750931 37.53608371, 127.06773274 37.5362996, 127.068005 37.53647678, 127.06831561 37.53660843, 127.06865264 37.5366895, 127.06900315 37.53671688, 127.06935365 37.5366895, 127.06969069 37.53660843, 127.0700013 37.53647678, 127.07027356 37.5362996, 127.07049699 37.53608371, 127.07066302 37.53583741, 127.07076526 37.53557015, 127.07079978 37.5352922))"
서울특별시 동대문구1,37.572861,127.038085,"POLYGON ((127.03988194 37.5728606, 127.03984742 37.5725828, 127.03974518 37.57231567, 127.03957915 37.57206948, 127.03935572 37.5718537, 127.03908346 37.57167661, 127.03877285 37.57154502, 127.03843581 37.57146398, 127.03808531 37.57143662, 127.0377348 37.57146398, 127.03739777 37.57154502, 127.03708715 37.57167661, 127.0368149 37.5718537, 127.03659147 37.57206948, 127.03642544 37.57231567, 127.0363232 37.5725828, 127.03628868 37.5728606, 127.0363232 37.57313841, 127.03642544 37.57340553, 127.03659147 37.57365172, 127.0368149 37.5738675, 127.03708715 37.57404458, 127.03739777 37.57417617, 127.0377348 37.5742572, 127.03808531 37.57428456, 127.03843581 37.5742572, 127.03877285 37.57417617, 127.03908346 37.57404458, 127.03935572 37.5738675, 127.03957915 37.57365172, 127.03974518 37.57340553, 127.03984742 37.57313841, 127.03988194 37.5728606))"
서울특별시 동대문구2,37.570072,127.030358,"POLYGON ((127.03215451 37.57007218, 127.03211998 37.56979437, 127.03201774 37.56952723, 127.03185172 37.56928103, 127.03162828 37.56906524, 127.03135603 37.56888814, 127.03104542 37.56875654, 127.03070838 37.5686755, 127.03035787 37.56864814, 127.03000737 37.5686755, 127.02967033 37.56875654, 127.02935972 37.56888814, 127.02908746 37.56906524, 127.02886403 37.56928103, 127.028698 37.56952723, 127.02859577 37.56979437, 127.02856124 37.57007218, 127.02859577 37.57034999, 127.028698 37.57061713, 127.02886403 37.57086332, 127.02908746 37.57107911, 127.02935972 37.5712562, 127.02967033 37.57138779, 127.03000737 37.57146883, 127.03035787 37.57149619, 127.03070838 37.57146883, 127.03104542 37.57138779, 127.03135603 37.5712562, 127.03162828 37.57107911, 127.03185172 37.57086332, 127.03201774 37.57061713, 127.03211998 37.57034999, 127.03215451 37.57007218))"
서울특별시 동대문구3,37.578033,127.033973,"POLYGON ((127.03576927 37.57803273, 127.03573475 37.57775495, 127.03563251 37.57748784, 127.03546648 37.57724167, 127.03524305 37.57702589, 127.0349708 37.57684881, 127.03466018 37.57671723, 127.03432315 37.5766362, 127.03397264 37.57660884, 127.03362214 37.5766362, 127.0332851 37.57671723, 127.03297449 37.57684881, 127.03270223 37.57702589, 127.0324788 37.57724167, 127.03231277 37.57748784, 127.03221053 37.57775495, 127.03217601 37.57803273, 127.03221053 37.57831051, 127.03231277 37.57857762, 127.0324788 37.57882379, 127.03270223 37.57903955, 127.03297449 37.57921663, 127.0332851 37.5793482, 127.03362214 37.57942923, 127.03397264 37.57945659, 127.03432315 37.57942923, 127.03466018 37.5793482, 127.0349708 37.57921663, 127.03524305 37.57903955, 127.03546648 37.57882379, 127.03563251 37.57857762, 127.03573475 37.57831051, 127.03576927 37.57803273))"
서울특별시 동대문구4,37.576278,127.038065,"POLYGON ((127.03986178 37.57627757, 127.03982726 37.57599978, 127.03972502 37.57573267, 127.03955899 37.57548649, 127.03933556 37.57527071, 127.03906331 37.57509363, 127.03875269 37.57496204, 127.03841566 37.57488101, 127.03806515 37.57485365, 127.03771465 37.57488101, 127.03737761 37.57496204, 127.037067 37.57509363, 127.03679474 37.57527071, 127.03657131 37.57548649, 127.03640528 37.57573267, 127.03630304 37.57599978, 127.03626852 37.57627757, 127.03630304 37.57655536, 127.03640528 37.57682248, 127.03657131 37.57706865, 127.03679474 37.57728442, 127.037067 37.5774615, 127.03737761 37.57759308, 127.03771465 37.5776741, 127.03806515 37.57770146, 127.03841566 37.5776741, 127.03875269 37.57759308, 127.03906331 37.5774615, 127.03933556 37.57728442, 127.03955899 37.57706865, 127.03972502 37.57682248, 127.03982726 37.57655536, 127.03986178 37.57627757))"
서울특별시 동대문구5,37.583104,127.04224,"POLYGON ((127.04403651 37.58310426, 127.04400199 37.5828265, 127.04389975 37.5825594, 127.04373373 37.58231325, 127.04351029 37.58209749, 127.04323804 37.58192043, 127.04292742 37.58178885, 127.04259039 37.58170783, 127.04223988 37.58168047, 127.04188938 37.58170783, 127.04155234 37.58178885, 127.04124173 37.58192043, 127.04096947 37.58209749, 127.04074604 37.58231325, 127.04058001 37.5825594, 127.04047777 37.5828265, 127.04044325 37.58310426, 127.04047777 37.58338203, 127.04058001 37.58364911, 127.04074604 37.58389526, 127.04096947 37.58411102, 127.04124173 37.58428808, 127.04155234 37.58441965, 127.04188938 37.58450067, 127.04223988 37.58452802, 127.04259039 37.58450067, 127.04292742 37.58441965, 127.04323804 37.58428808, 127.04351029 37.58411102, 127.04373373 37.58389526, 127.04389975 37.58364911, 127.04400199 37.58338203, 127.04403651 37.58310426))"
서울특별시 동대문구6,37.572798,127.071737,"POLYGON ((127.07353338 37.57279792, 127.07349886 37.57252011, 127.07339662 37.57225299, 127.07323059 37.5720068, 127.07300716 37.57179101, 127.0727349 37.57161392, 127.07242429 37.57148233, 127.07208725 37.57140129, 127.07173675 37.57137393, 127.07138624 37.57140129, 127.07104921 37.57148233, 127.07073859 37.57161392, 127.07046634 37.57179101, 127.07024291 37.5720068, 127.07007688 37.57225299, 127.06997464 37.57252011, 127.06994012 37.57279792, 127.06997464 37.57307572, 127.07007688 37.57334285, 127.07024291 37.57358903, 127.07046634 37.57380481, 127.07073859 37.5739819, 127.07104921 37.57411348, 127.07138624 37.57419452, 127.07173675 37.57422188, 127.07208725 37.57419452, 127.07242429 37.57411348, 127.0727349 37.5739819, 127.07300716 37.57380481, 127.07323059 37.57358903, 127.07339662 37.57334285, 127.07349886 37.57307572, 127.07353338 37.57279792))"
서울특별시 동대문구7,37.567917,127.072711,"POLYGON ((127.07450721 37.5679166, 127.07447269 37.56763878, 127.07437045 37.56737163, 127.07420442 37.56712543, 127.07398099 37.56690963, 127.07370873 37.56673252, 127.07339812 37.56660092, 127.07306109 37.56651989, 127.07271058 37.56649252, 127.07236008 37.56651989, 127.07202304 37.56660092, 127.07171243 37.56673252, 127.07144017 37.56690963, 127.07121674 37.56712543, 127.07105071 37.56737163, 127.07094847 37.56763878, 127.07091395 37.5679166, 127.07094847 37.56819442, 127.07105071 37.56846157, 127.07121674 37.56870777, 127.07144017 37.56892356, 127.07171243 37.56910066, 127.07202304 37.56923225, 127.07236008 37.56931329, 127.07271058 37.56934065, 127.07306109 37.56931329, 127.07339812 37.56923225, 127.07370873 37.56910066, 127.07398099 37.56892356, 127.07420442 37.56870777, 127.07437045 37.56846157, 127.07447269 37.56819442, 127.07450721 37.5679166))"
서울특별시 동대문구8,37.565289,127.073671,"POLYGON ((127.07546807 37.56528917, 127.07543355 37.56501134, 127.07533131 37.56474418, 127.07516528 37.56449797, 127.07494185 37.56428216, 127.07466959 37.56410505, 127.07435898 37.56397344, 127.07402194 37.5638924, 127.07367144 37.56386504, 127.07332093 37.5638924, 127.0729839 37.56397344, 127.07267328 37.56410505, 127.07240103 37.56428216, 127.07217759 37.56449797, 127.07201157 37.56474418, 127.07190933 37.56501134, 127.07187481 37.56528917, 127.07190933 37.565567, 127.07201157 37.56583415, 127.07217759 37.56608036, 127.07240103 37.56629616, 127.07267328 37.56647327, 127.0729839 37.56660487, 127.07332093 37.56668591, 127.07367144 37.56671327, 127.07402194 37.56668591, 127.07435898 37.56660487, 127.07466959 37.56647327, 127.07494185 37.56629616, 127.07516528 37.56608036, 127.07533131 37.56583415, 127.07543355 37.565567, 127.07546807 37.56528917))"
서울특별시 동대문구9,37.571956,127.065689,"POLYGON ((127.06748573 37.57195606, 127.06745121 37.57167826, 127.06734897 37.57141113, 127.06718294 37.57116493, 127.06695951 37.57094915, 127.06668725 37.57077205, 127.06637664 37.57064046, 127.0660396 37.57055942, 127.0656891 37.57053206, 127.06533859 37.57055942, 127.06500156 37.57064046, 127.06469094 37.57077205, 127.06441869 37.57094915, 127.06419525 37.57116493, 127.06402923 37.57141113, 127.06392699 37.57167826, 127.06389247 37.57195606, 127.06392699 37.57223387, 127.06402923 37.572501, 127.06419525 37.57274719, 127.06441869 37.57296297, 127.06469094 37.57314006, 127.06500156 37.57327165, 127.06533859 37.57335268, 127.0656891 37.57338004, 127.0660396 37.57335268, 127.06637664 37.57327165, 127.06668725 37.57314006, 127.06695951 37.57296297, 127.06718294 37.57274719, 127.06734897 37.572501, 127.06745121 37.57223387, 127.06748573 37.57195606))"
서울특별시 동대문구10,37.575534,127.023416,"POLYGON ((127.02521208 37.57553356, 127.02517756 37.57525577, 127.02507532 37.57498865, 127.02490929 37.57474247, 127.02468586 37.57452669, 127.0244136 37.57434961, 127.02410299 37.57421802, 127.02376595 37.57413699, 127.02341545 37.57410963, 127.02306494 37.57413699, 127.02272791 37.57421802, 127.02241729 37.57434961, 127.02214504 37.57452669, 127.0219216 37.57474247, 127.02175558 37.57498865, 127.02165334 37.57525577, 127.02161882 37.57553356, 127.02165334 37.57581136, 127.02175558 37.57607847, 127.0219216 37.57632465, 127.02214504 37.57654042, 127.02241729 37.5767175, 127.02272791 37.57684908, 127.02306494 37.57693011, 127.02341545 37.57695747, 127.02376595 37.57693011, 127.02410299 37.57684908, 127.0244136 37.5767175, 127.02468586 37.57654042, 127.02490929 37.57632465, 127.02507532 37.57607847, 127.02517756 37.57581136, 127.02521208 37.57553356))"
서울특별시 중랑구1,37.594995,127.08,"POLYGON ((127.08179671 37.59499505, 127.08176219 37.59471733, 127.08165995 37.59445028, 127.08149392 37.59420416, 127.08127049 37.59398844, 127.08099823 37.5938114, 127.08068762 37.59367985, 127.08035058 37.59359884, 127.08000008 37.59357149, 127.07964957 37.59359884, 127.07931254 37.59367985, 127.07900192 37.5938114, 127.07872967 37.59398844, 127.07850623 37.59420416, 127.07834021 37.59445028, 127.07823797 37.59471733, 127.07820345 37.59499505, 127.07823797 37.59527277, 127.07834021 37.59553981, 127.07850623 37.59578592, 127.07872967 37.59600164, 127.07900192 37.59617867, 127.07931254 37.59631022, 127.07964957 37.59639123, 127.08000008 37.59641858, 127.08035058 37.59639123, 127.08068762 37.59631022, 127.08099823 37.59617867, 127.08127049 37.59600164, 127.08149392 37.59578592, 127.08165995 37.59553981, 127.08176219 37.59527277, 127.08179671 37.59499505))"
강원특별자치도 춘천시3,37.883259,127.737285,"POLYGON ((127.73908179 37.88325896, 127.73904727 37.88298232, 127.73894503 37.88271631, 127.738779 37.88247115, 127.73855557 37.88225627, 127.73828332 37.88207992, 127.7379727 37.88194888, 127.73763567 37.88186818, 127.73728516 37.88184093, 127.73693466 37.88186818, 127.73659762 37.88194888, 127.73628701 37.88207992, 127.73601475 37.88225627, 127.73579132 37.88247115, 127.73562529 37.88271631, 127.73552305 37.88298232, 127.73548853 37.88325896, 127.73552305 37.8835356, 127.73562529 37.88380161, 127.73579132 37.88404677, 127.73601475 37.88426164, 127.73628701 37.88443799, 127.73659762 37.88456903, 127.73693466 37.88464972, 127.73728516 37.88467696, 127.73763567 37.88464972, 127.7379727 37.88456903, 127.73828332 37.88443799, 127.73855557 37.88426164, 127.738779 37.88404677, 127.73894503 37.88380161, 127.73904727 37.8835356, 127.73908179 37.88325896))"
강원특별자치도 춘천시4,37.876453,127.755229,"POLYGON ((127.75702581 37.87645262, 127.75699129 37.87617595, 127.75688905 37.87590992, 127.75672302 37.87566473, 127.75649959 37.87544983, 127.75622733 37.87527346, 127.75591672 37.87514241, 127.75557968 37.87506171, 127.75522918 37.87503446, 127.75487867 37.87506171, 127.75454164 37.87514241, 127.75423102 37.87527346, 127.75395877 37.87544983, 127.75373533 37.87566473, 127.75356931 37.87590992, 127.75346707 37.87617595, 127.75343255 37.87645262, 127.75346707 37.87672928, 127.75356931 37.87699532, 127.75373533 37.87724049, 127.75395877 37.87745539, 127.75423102 37.87763175, 127.75454164 37.8777628, 127.75487867 37.8778435, 127.75522918 37.87787075, 127.75557968 37.8778435, 127.75591672 37.8777628, 127.75622733 37.87763175, 127.75649959 37.87745539, 127.75672302 37.87724049, 127.75688905 37.87699532, 127.75699129 37.87672928, 127.75702581 37.87645262))"
